,experiment_id,number,type,calendar_time,cum_fec,Laboratory identifier,Internal cell serial,Testpoint,Measurement start date,Measurement device used,Test channel,Climate chamber used,Climate chamber temperature setpoint,Position within climate chamber,Q_mean,Q_charge,Q_discharge,t_charge,t_discharge
1596,TP_z02_03_2,12,AT_T45,370,597.3735,SIE,139,z02,30.01.2024,BaSyTec GSM.X.62.43.0427,CH05,"Binder KB115 #10, SN:20200000019983",45°C,top left,4.463643887325668,4.458512706558383,4.4687750680929526,511750.493,520668.507
1597,TP_z03_01_1,1,ET_T10,0,0.0,SIE,S025,z03,21.09.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,10°C,top halb left,4.793212758849673,4.783998346927599,4.802427170771747,28239.68,38835.742
1598,TP_z03_01_1,1,ET_T23,11,0.0,SIE,S025,z03,26.09.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.8690312042561334,4.862543674303481,4.875518734208785,625789.017,635660.198
1599,TP_z03_01_1,1,ET_T45,4,0.0,SIE,S025,z03,23.09.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,45°C,top halb left,4.974198075794401,4.974133031183763,4.974263120405039,274265.987,283709.184
1600,TP_z03_01_1,2,ZYK,13,104.3785,SIE,S025,z03,05.10.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1601,TP_z03_01_1,3,CU,21,104.3785,SIE,S025,z03,13.10.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.816780448907505,4.810251818039043,4.823309079775967,15322.368,25139.51
1602,TP_z03_01_1,4,ZYK,23,208.5949,SIE,S025,z03,15.10.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1603,TP_z03_01_1,5,CU,34,208.5949,SIE,S025,z03,26.10.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.788217143076489,4.780421764484943,4.796012521668035,15307.908,25082.001
1604,TP_z03_01_1,6,ZYK,35,312.8095,SIE,S025,z03,27.10.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1605,TP_z03_01_1,7,exCU,42,312.8095,SIE,S025,z03,03.11.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.763612987962274,4.754630287096005,4.7725956888285435,4644.674,14381.661
1606,TP_z03_01_1,8,ZYK,48,521.2665,SIE,S025,z03,09.11.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1607,TP_z03_01_1,9,CU,62,521.2665,SIE,S025,z03,23.11.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.731473116930172,4.724176667318296,4.738769566542047,14827.563,24507.5
1608,TP_z03_01_1,10,ZYK,63,712.4985999999999,SIE,S025,z03,24.11.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1609,TP_z03_01_1,11,CU,76,712.4985999999999,SIE,S025,z03,07.12.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.7042541348919436,4.697533818798531,4.710974450985355,14944.336,24567.757
1610,TP_z03_01_1,12,ZYK,77,890.0110999999999,SIE,S025,z03,08.12.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1611,TP_z03_01_1,13,CU,90,1305.451,SIE,S025,z03,21.12.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.679035720645025,4.671986367173475,4.686085074116575,14835.638,24476.632
1612,TP_z03_01_1,14,ZYK,90,1305.451,SIE,S025,z03,21.12.2021,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1613,TP_z03_01_1,15,CU,118,1305.451,SIE,S025,z03,18.01.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.632586540599842,4.62610054613099,4.639072535068694,17428.162,27029.269
1614,TP_z03_01_1,16,ZYK,119,1706.0026,SIE,S025,z03,19.01.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1615,TP_z03_01_1,17,CU,146,1706.0026,SIE,S025,z03,15.02.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.596153197773073,4.590179338035619,4.602127057510526,14785.912,24368.013
1616,TP_z03_01_1,18,ZYK,147,2106.5531,SIE,S025,z03,16.02.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1617,TP_z03_01_1,19,exCU,174,2106.5531,SIE,S025,z03,15.03.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.560741387730708,4.556205872163019,4.565276903298396,14704.466,24281.565
1618,TP_z03_01_1,20,ZYK,175,2399.3768,SIE,S025,z03,16.03.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1619,TP_z03_01_1,21,CU,195,2399.664,SIE,S025,z03,05.04.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.530956550602775,4.52706708937202,4.53484601183353,14838.03,24408.517
1620,TP_z03_01_1,22,ZYK,196,2800.217,SIE,S025,z03,06.04.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1621,TP_z03_01_1,23,CU,223,2800.217,SIE,S025,z03,03.05.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.498774394898822,4.495201184707655,4.502347605089989,14674.405,24257.834
1622,TP_z03_01_1,24,ZYK,224,3200.7738,SIE,S025,z03,04.05.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1623,TP_z03_01_1,25,exCU,251,3200.7738,SIE,S025,z03,31.05.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.4601851768688,4.455978227147299,4.464392126590301,4127.707,13723.945
1624,TP_z03_01_1,26,ZYK,252,3596.9557,SIE,S025,z03,01.06.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1625,TP_z03_01_1,27,CU,279,3596.9557,SIE,S025,z03,28.06.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.427487839604041,4.424067557489982,4.430908121718099,14785.965,24411.648
1626,TP_z03_01_1,28,ZYK,280,4206.5815999999995,SIE,S025,z03,29.06.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1627,TP_z03_01_1,29,CU,321,4206.5815999999995,SIE,S025,z03,09.08.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.375546468426306,4.372493388615378,4.378599548237234,4167.658,13822.109
1628,TP_z03_01_1,30,ZYK,322,4602.7895,SIE,S025,z03,10.08.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1629,TP_z03_01_1,31,exCU,349,4602.7895,SIE,S025,z03,06.09.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.347662458358251,4.345224616606361,4.35010030011014,3987.305,13648.823
1630,TP_z03_01_1,32,ZYK,350,4887.0598,SIE,S025,z03,07.09.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,,,,,
1631,TP_z03_01_1,33,AT_T45,377,4887.0598,SIE,S025,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,45°C,top halb left,4.412389269557769,4.408900058655239,4.415878480460298,621796.102,630689.799
1632,TP_z03_01_1,33,AT_T23,383,4887.0598,SIE,S025,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,23°C,top halb left,4.335238776347191,4.333129009894495,4.337348542799889,1140067.545,1149629.893
1633,TP_z03_01_1,33,AT_T10,370,4887.0598,SIE,S025,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH06,Binder KB115 #10,10°C,top halb left,4.222492679280275,4.222341145798802,4.222644212761748,19929.462,30353.644
1634,TP_z03_01_2,1,ET_T10,0,0.0,SIE,183,z03,30.01.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",10°C,top halb left,4.7434364717384785,4.7315341064251575,4.7553388370518,15007.105,25598.935
1635,TP_z03_01_2,1,ET_T23,11,0.0,SIE,183,z03,04.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.8551400265435305,4.847751721207494,4.862528331879566,599510.058,609423.146
1636,TP_z03_01_2,1,ET_T45,4,0.0,SIE,183,z03,01.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,4.961564576647451,4.962454584826318,4.960674568468583,259898.836,269376.41
1637,TP_z03_01_2,2,ZYK,13,35.4496,SIE,183,z03,13.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1638,TP_z03_01_2,3,CU,22,35.4496,SIE,183,z03,21.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.815936687707261,4.812229981855816,4.819643393558706,19328.92,29266.144
1639,TP_z03_01_2,4,ZYK,22,66.7349,SIE,183,z03,22.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1640,TP_z03_01_2,5,CU,29,66.8378,SIE,183,z03,28.02.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.772429211055268,4.767648382124231,4.777210039986304,17176.642,27068.892
1641,TP_z03_01_2,7,exCU,35,66.9434,SIE,183,z03,07.03.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.7484275983028645,4.743843736424564,4.753011460181165,13627.498,23492.827
1642,TP_z03_01_2,8,ZYK,37,127.1605,SIE,183,z03,09.03.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1643,TP_z03_01_2,9,CU,49,127.1605,SIE,183,z03,21.03.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.711618760969362,4.7073042149675635,4.715933306971161,2466.028,12300.79
1644,TP_z03_01_2,10,ZYK,50,192.6922,SIE,183,z03,22.03.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1645,TP_z03_01_2,11,CU,63,192.6922,SIE,183,z03,04.04.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.680815994443893,4.677375839415854,4.684256149471934,3865.693,13672.672
1646,TP_z03_01_2,12,ZYK,64,258.2212,SIE,183,z03,05.04.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1647,TP_z03_01_2,13,exCU,77,390.57730000000004,SIE,183,z03,18.04.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.653389602388267,4.649876834494325,4.656902370282209,13341.393,23114.363
1648,TP_z03_01_2,14,ZYK,77,390.57730000000004,SIE,183,z03,18.04.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1649,TP_z03_01_2,15,CU,106,390.57730000000004,SIE,183,z03,16.05.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.600469638277145,4.596383654333209,4.60455562222108,15664.037,25399.154
1650,TP_z03_01_2,16,ZYK,106,528.2006,SIE,183,z03,17.05.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1651,TP_z03_01_2,17,CU,133,528.2006,SIE,183,z03,13.06.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.553462516526425,4.549179337941202,4.557745695111649,2742.723,12423.451
1652,TP_z03_01_2,18,ZYK,134,665.8284,SIE,183,z03,14.06.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1653,TP_z03_01_2,19,exCU,161,665.8284,SIE,183,z03,11.07.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.512021007945048,4.509148082599942,4.514893933290155,13326.97,22964.875
1654,TP_z03_01_2,20,ZYK,163,798.3814,SIE,183,z03,13.07.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1655,TP_z03_01_2,21,CU,189,798.3814,SIE,183,z03,08.08.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.46937836364622,4.465858217154139,4.472898510138301,7352.224,16949.361
1656,TP_z03_01_2,22,ZYK,190,936.0174999999999,SIE,183,z03,09.08.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1657,TP_z03_01_2,23,CU,217,936.0174999999999,SIE,183,z03,05.09.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.4319141295150555,4.4297134585796165,4.434114800450495,13342.609,22917.574
1658,TP_z03_01_2,25,exCU,253,936.0174999999999,SIE,183,z03,10.10.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.370849333460481,4.367353011942778,4.3743456549781845,17018.31,26542.45
1659,TP_z03_01_2,26,ZYK,254,1063.4928,SIE,183,z03,12.10.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1660,TP_z03_01_2,27,CU,279,1063.4928,SIE,183,z03,06.11.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.3446999961306165,4.346942328086157,4.342457664175076,13224.61,22769.927
1661,TP_z03_01_2,28,ZYK,280,1200.5459,SIE,183,z03,07.11.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1662,TP_z03_01_2,29,CU,307,1200.5459,SIE,183,z03,04.12.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.305253300995574,4.308720152062049,4.301786449929098,13258.651,22777.023
1663,TP_z03_01_2,30,ZYK,309,1379.3376,SIE,183,z03,06.12.2023,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1664,TP_z03_01_2,31,CU,344,1379.3376,SIE,183,z03,10.01.2024,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.251812831820548,4.253146534715804,4.250479128925292,13822.876,23304.511
1665,TP_z03_01_2,32,ZYK,349,1454.9103,SIE,183,z03,15.01.2024,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,,,,,
1666,TP_z03_01_2,33,AT_T45,370,1454.9103,SIE,183,z03,30.01.2024,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",45°C,top halb left,4.3266144887278495,4.32064544904005,4.332583528415649,511638.612,520464.318
1667,TP_z03_01_2,33,AT_T23,373,1454.9103,SIE,183,z03,30.01.2024,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",23°C,top halb left,4.208836334823037,4.2052904348638345,4.21238223478224,764576.378,773925.757
1668,TP_z03_01_2,33,AT_T10,364,1454.9103,SIE,183,z03,30.01.2024,BaSyTec GSM.X.62.43.0427,CH06,"Binder KB115 #10, SN:20200000019983",10°C,top halb left,4.149712238751235,4.166004109360362,4.133420368142108,13321.136,23555.411
1669,TP_z03_02_1,1,ET_T10,0,0.0,SIE,S026,z03,21.09.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,10°C,top middle,4.739078146895373,4.728040597007452,4.750115696783295,28278.493,38858.204
1670,TP_z03_02_1,1,ET_T23,11,0.0,SIE,S026,z03,26.09.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.8265495315569975,4.821505758811772,4.831593304302224,625789.92,635654.57
1671,TP_z03_02_1,1,ET_T45,4,0.0,SIE,S026,z03,23.09.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,45°C,top middle,4.9303141669752355,4.930683823568188,4.929944510382283,274244.747,283635.165
1672,TP_z03_02_1,2,ZYK,13,104.3463,SIE,S026,z03,05.10.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1673,TP_z03_02_1,3,CU,21,104.3463,SIE,S026,z03,13.10.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.781817847357056,4.776472289807541,4.787163404906571,15341.766,25173.597
1674,TP_z03_02_1,4,ZYK,23,208.53289999999998,SIE,S026,z03,15.10.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1675,TP_z03_02_1,5,CU,34,208.53289999999998,SIE,S026,z03,26.10.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.755935192432489,4.749609325130275,4.762261059734701,15324.606,25118.052
1676,TP_z03_02_1,6,ZYK,35,312.7202,SIE,S026,z03,27.10.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1677,TP_z03_02_1,7,exCU,42,312.7202,SIE,S026,z03,03.11.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.732072204449478,4.7252584688850385,4.738885940013918,4167.201,13911.686
1678,TP_z03_02_1,8,ZYK,48,521.095,SIE,S026,z03,09.11.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1679,TP_z03_02_1,9,CU,62,521.095,SIE,S026,z03,23.11.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.6955914108621,4.688083882192814,4.703098939531388,14817.917,24513.538
1680,TP_z03_02_1,10,ZYK,63,712.3342,SIE,S026,z03,24.11.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1681,TP_z03_02_1,11,CU,76,712.3342,SIE,S026,z03,07.12.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.674955340157275,4.669770096831388,4.680140583483162,14910.031,24541.5
1682,TP_z03_02_1,12,ZYK,77,889.7621,SIE,S026,z03,08.12.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1683,TP_z03_02_1,13,CU,90,1305.1785,SIE,S026,z03,21.12.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.648520480722121,4.64237969528333,4.654661266160912,14840.837,24480.679
1684,TP_z03_02_1,14,ZYK,90,1305.1785,SIE,S026,z03,21.12.2021,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1685,TP_z03_02_1,15,CU,118,1305.1785,SIE,S026,z03,18.01.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.6044181782515,4.5981376164971355,4.610698740005864,17423.723,27035.581
1686,TP_z03_02_1,16,ZYK,119,1705.6318,SIE,S026,z03,19.01.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1687,TP_z03_02_1,17,CU,146,1705.6318,SIE,S026,z03,15.02.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.569829315613481,4.564169919147727,4.575488712079235,14787.999,24377.159
1688,TP_z03_02_1,18,ZYK,147,2106.0794,SIE,S026,z03,16.02.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1689,TP_z03_02_1,19,exCU,174,2106.0794,SIE,S026,z03,15.03.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.536956273322515,4.532533117974805,4.541379428670225,14699.682,24285.862
1690,TP_z03_02_1,20,ZYK,175,2398.8956,SIE,S026,z03,16.03.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1691,TP_z03_02_1,21,CU,195,2399.1834,SIE,S026,z03,05.04.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.508751464248323,4.504290058921228,4.513212869575417,14765.469,24341.683
1692,TP_z03_02_1,22,ZYK,196,2799.6155,SIE,S026,z03,06.04.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1693,TP_z03_02_1,23,CU,223,2799.6155,SIE,S026,z03,03.05.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.48126740028488,4.477848672748144,4.4846861278216155,14667.782,24266.647
1694,TP_z03_02_1,24,ZYK,224,3200.0335999999998,SIE,S026,z03,04.05.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1695,TP_z03_02_1,25,exCU,251,3200.0335999999998,SIE,S026,z03,31.05.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.449770662451914,4.445639974616266,4.453901350287562,4031.661,13645.215
1696,TP_z03_02_1,26,ZYK,252,3596.1295999999998,SIE,S026,z03,01.06.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1697,TP_z03_02_1,27,CU,279,3596.1295999999998,SIE,S026,z03,28.06.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.420472549696216,4.418483132854312,4.422461966538119,14764.664,24420.833
1698,TP_z03_02_1,28,ZYK,280,4205.7204,SIE,S026,z03,29.06.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1699,TP_z03_02_1,29,CU,321,4205.7204,SIE,S026,z03,09.08.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.371935081666214,4.370134032716531,4.373736130615896,4112.084,13800.39
1700,TP_z03_02_1,30,ZYK,322,4601.8112,SIE,S026,z03,10.08.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1701,TP_z03_02_1,31,exCU,349,4601.8112,SIE,S026,z03,06.09.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.344454970852886,4.343106309550652,4.3458036321551194,3957.796,13659.746
1702,TP_z03_02_1,32,ZYK,350,4885.9846,SIE,S026,z03,07.09.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,,,,,
1703,TP_z03_02_1,33,AT_T45,377,4885.9846,SIE,S026,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,45°C,top middle,4.40458076586477,4.4010723519760555,4.408089179753484,621781.14,630702.398
1704,TP_z03_02_1,33,AT_T23,383,4885.9846,SIE,S026,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,23°C,top middle,4.324876178466476,4.323843224932788,4.325909132000164,1140107.495,1149735.857
1705,TP_z03_02_1,33,AT_T10,370,4885.9846,SIE,S026,z03,27.09.2022,"Basytec XCTS, SN:560-234",CH07,Binder KB115 #10,10°C,top middle,4.214033679853805,4.213836622452802,4.214230737254808,19963.71,30373.264
1706,TP_z03_02_2,1,ET_T10,0,0.0,SIE,075,z03,30.01.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",10°C,top middle,4.716721537170374,4.708324490908565,4.725118583432182,15014.013,25634.798
1707,TP_z03_02_2,1,ET_T23,11,0.0,SIE,075,z03,04.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.8373026026398716,4.832181458504321,4.842423746775422,599458.335,609361.824
1708,TP_z03_02_2,1,ET_T45,4,0.0,SIE,075,z03,01.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",45°C,top middle,4.945884747647574,4.948671156049266,4.943098339245881,259845.0,269304.055
1709,TP_z03_02_2,2,ZYK,13,35.4186,SIE,075,z03,13.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",45°C,top middle,,,,,
1710,TP_z03_02_2,3,CU,22,35.4186,SIE,075,z03,21.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.803516469063242,4.804106745951195,4.802926192175288,19298.613,29229.739
1711,TP_z03_02_2,4,ZYK,22,66.5949,SIE,075,z03,22.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",45°C,top middle,,,,,
1712,TP_z03_02_2,5,CU,29,66.6978,SIE,075,z03,28.02.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.756160151980723,4.753692639294446,4.7586276646669985,17175.011,27052.469
1713,TP_z03_02_2,7,exCU,35,66.8162,SIE,075,z03,07.03.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.730373742880344,4.727580852043188,4.7331666337175005,13708.3,23551.456
1714,TP_z03_02_2,8,ZYK,37,126.82319999999999,SIE,075,z03,09.03.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",45°C,top middle,,,,,
1715,TP_z03_02_2,9,CU,49,126.82319999999999,SIE,075,z03,21.03.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.700864155756715,4.699440606517979,4.702287704995452,2447.766,12272.563
1716,TP_z03_02_2,10,ZYK,50,192.45619999999997,SIE,075,z03,22.03.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",45°C,top middle,,,,,
1717,TP_z03_02_2,11,CU,63,192.45619999999997,SIE,075,z03,04.04.2023,BaSyTec GSM.X.62.43.0427,CH07,"Binder KB115 #10, SN:20200000019983",23°C,top middle,4.66710176573473,4.666436559805405,4.667766971664055,3885.22,13672.642
