name,value
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,141]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,141]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,141]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,141]",0.0
"p_discharge[KINGSTON_NY_STORAGE,141]",0.0
"p_discharge[ALBANY_NY_STORAGE,142]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,142]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,142]",0.0
"p_discharge[HARTFORD_CT_STORAGE,142]",0.0
"p_discharge[PROSPECT_CT_STORAGE,142]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,142]",0.0
"p_discharge[ANSONIA_CT_STORAGE,142]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,142]",0.0
"p_discharge[DANBURY_CT_STORAGE,142]",0.0
"p_discharge[GROTON_CT_STORAGE,142]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,142]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,142]",0.0
"p_discharge[GROTON2_CT_STORAGE,142]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,142]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,142]",0.0
"p_discharge[BOSTON_MA_STORAGE,142]",0.0
"p_discharge[WORCESTER_MA_STORAGE,142]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,142]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,142]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,142]",0.0
"p_discharge[BROCKTON_MA_STORAGE,142]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,142]",0.0
"p_discharge[HYANNIS_MA_STORAGE,142]",0.0
"p_discharge[QUINCY_MA_STORAGE,142]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,142]",0.0
"p_discharge[NASHUA_NH_STORAGE,142]",0.0
"p_discharge[LITTLETON_MA_STORAGE,142]",0.0
"p_discharge[PORTLAND_ME_STORAGE,142]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,142]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,142]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,142]",0.0
"p_discharge[MYSTIC_CT_STORAGE,142]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,142]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,142]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,142]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,142]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,142]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,142]",0.0
"p_discharge[KINGSTON_NY_STORAGE,142]",0.0
"p_discharge[ALBANY_NY_STORAGE,143]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,143]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,143]",0.0
"p_discharge[HARTFORD_CT_STORAGE,143]",0.0
"p_discharge[PROSPECT_CT_STORAGE,143]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,143]",0.0
"p_discharge[ANSONIA_CT_STORAGE,143]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,143]",0.0
"p_discharge[DANBURY_CT_STORAGE,143]",0.0
"p_discharge[GROTON_CT_STORAGE,143]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,143]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,143]",0.0
"p_discharge[GROTON2_CT_STORAGE,143]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,143]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,143]",0.0
"p_discharge[BOSTON_MA_STORAGE,143]",0.0
"p_discharge[WORCESTER_MA_STORAGE,143]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,143]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,143]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,143]",0.0
"p_discharge[BROCKTON_MA_STORAGE,143]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,143]",0.0
"p_discharge[HYANNIS_MA_STORAGE,143]",0.0
"p_discharge[QUINCY_MA_STORAGE,143]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,143]",0.0
"p_discharge[NASHUA_NH_STORAGE,143]",0.0
"p_discharge[LITTLETON_MA_STORAGE,143]",0.0
"p_discharge[PORTLAND_ME_STORAGE,143]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,143]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,143]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,143]",0.0
"p_discharge[MYSTIC_CT_STORAGE,143]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,143]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,143]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,143]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,143]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,143]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,143]",0.0
"p_discharge[KINGSTON_NY_STORAGE,143]",0.0
"p_discharge[ALBANY_NY_STORAGE,144]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,144]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,144]",0.0
"p_discharge[HARTFORD_CT_STORAGE,144]",0.0
"p_discharge[PROSPECT_CT_STORAGE,144]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,144]",0.0
"p_discharge[ANSONIA_CT_STORAGE,144]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,144]",0.0
"p_discharge[DANBURY_CT_STORAGE,144]",0.0
"p_discharge[GROTON_CT_STORAGE,144]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,144]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,144]",0.0
"p_discharge[GROTON2_CT_STORAGE,144]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,144]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,144]",0.0
"p_discharge[BOSTON_MA_STORAGE,144]",0.0
"p_discharge[WORCESTER_MA_STORAGE,144]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,144]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,144]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,144]",0.0
"p_discharge[BROCKTON_MA_STORAGE,144]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,144]",0.0
"p_discharge[HYANNIS_MA_STORAGE,144]",0.0
"p_discharge[QUINCY_MA_STORAGE,144]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,144]",0.0
"p_discharge[NASHUA_NH_STORAGE,144]",0.0
"p_discharge[LITTLETON_MA_STORAGE,144]",0.0
"p_discharge[PORTLAND_ME_STORAGE,144]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,144]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,144]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,144]",0.0
"p_discharge[MYSTIC_CT_STORAGE,144]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,144]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,144]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,144]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,144]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,144]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,144]",0.0
"p_discharge[KINGSTON_NY_STORAGE,144]",0.0
"p_discharge[ALBANY_NY_STORAGE,145]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,145]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,145]",0.0
"p_discharge[HARTFORD_CT_STORAGE,145]",0.0
"p_discharge[PROSPECT_CT_STORAGE,145]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,145]",0.0
"p_discharge[ANSONIA_CT_STORAGE,145]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,145]",0.0
"p_discharge[DANBURY_CT_STORAGE,145]",0.0
"p_discharge[GROTON_CT_STORAGE,145]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,145]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,145]",0.0
"p_discharge[GROTON2_CT_STORAGE,145]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,145]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,145]",0.0
"p_discharge[BOSTON_MA_STORAGE,145]",0.0
"p_discharge[WORCESTER_MA_STORAGE,145]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,145]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,145]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,145]",0.0
"p_discharge[BROCKTON_MA_STORAGE,145]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,145]",0.0
"p_discharge[HYANNIS_MA_STORAGE,145]",0.0
"p_discharge[QUINCY_MA_STORAGE,145]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,145]",0.0
"p_discharge[NASHUA_NH_STORAGE,145]",0.0
"p_discharge[LITTLETON_MA_STORAGE,145]",0.0
"p_discharge[PORTLAND_ME_STORAGE,145]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,145]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,145]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,145]",0.0
"p_discharge[MYSTIC_CT_STORAGE,145]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,145]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,145]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,145]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,145]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,145]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,145]",0.0
"p_discharge[KINGSTON_NY_STORAGE,145]",0.0
"p_discharge[ALBANY_NY_STORAGE,146]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,146]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,146]",0.0
"p_discharge[HARTFORD_CT_STORAGE,146]",0.0
"p_discharge[PROSPECT_CT_STORAGE,146]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,146]",0.0
"p_discharge[ANSONIA_CT_STORAGE,146]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,146]",0.0
"p_discharge[DANBURY_CT_STORAGE,146]",0.0
"p_discharge[GROTON_CT_STORAGE,146]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,146]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,146]",0.0
"p_discharge[GROTON2_CT_STORAGE,146]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,146]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,146]",0.0
"p_discharge[BOSTON_MA_STORAGE,146]",0.0
"p_discharge[WORCESTER_MA_STORAGE,146]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,146]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,146]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,146]",0.0
"p_discharge[BROCKTON_MA_STORAGE,146]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,146]",0.0
"p_discharge[HYANNIS_MA_STORAGE,146]",0.0
"p_discharge[QUINCY_MA_STORAGE,146]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,146]",0.0
"p_discharge[NASHUA_NH_STORAGE,146]",0.0
"p_discharge[LITTLETON_MA_STORAGE,146]",0.0
"p_discharge[PORTLAND_ME_STORAGE,146]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,146]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,146]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,146]",0.0
"p_discharge[MYSTIC_CT_STORAGE,146]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,146]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,146]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,146]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,146]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,146]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,146]",0.0
"p_discharge[KINGSTON_NY_STORAGE,146]",0.0
"p_discharge[ALBANY_NY_STORAGE,147]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,147]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,147]",0.0
"p_discharge[HARTFORD_CT_STORAGE,147]",0.0
"p_discharge[PROSPECT_CT_STORAGE,147]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,147]",0.0
"p_discharge[ANSONIA_CT_STORAGE,147]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,147]",0.0
"p_discharge[DANBURY_CT_STORAGE,147]",0.0
"p_discharge[GROTON_CT_STORAGE,147]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,147]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,147]",0.0
"p_discharge[GROTON2_CT_STORAGE,147]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,147]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,147]",0.0
"p_discharge[BOSTON_MA_STORAGE,147]",0.0
"p_discharge[WORCESTER_MA_STORAGE,147]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,147]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,147]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,147]",0.0
"p_discharge[BROCKTON_MA_STORAGE,147]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,147]",0.0
"p_discharge[HYANNIS_MA_STORAGE,147]",0.0
"p_discharge[QUINCY_MA_STORAGE,147]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,147]",0.0
"p_discharge[NASHUA_NH_STORAGE,147]",0.0
"p_discharge[LITTLETON_MA_STORAGE,147]",0.0
"p_discharge[PORTLAND_ME_STORAGE,147]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,147]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,147]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,147]",0.0
"p_discharge[MYSTIC_CT_STORAGE,147]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,147]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,147]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,147]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,147]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,147]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,147]",0.0
"p_discharge[KINGSTON_NY_STORAGE,147]",0.0
"p_discharge[ALBANY_NY_STORAGE,148]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,148]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,148]",0.0
"p_discharge[HARTFORD_CT_STORAGE,148]",0.0
"p_discharge[PROSPECT_CT_STORAGE,148]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,148]",0.0
"p_discharge[ANSONIA_CT_STORAGE,148]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,148]",0.0
"p_discharge[DANBURY_CT_STORAGE,148]",0.0
"p_discharge[GROTON_CT_STORAGE,148]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,148]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,148]",0.0
"p_discharge[GROTON2_CT_STORAGE,148]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,148]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,148]",0.0
"p_discharge[BOSTON_MA_STORAGE,148]",0.0
"p_discharge[WORCESTER_MA_STORAGE,148]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,148]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,148]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,148]",0.0
"p_discharge[BROCKTON_MA_STORAGE,148]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,148]",0.0
"p_discharge[HYANNIS_MA_STORAGE,148]",0.0
"p_discharge[QUINCY_MA_STORAGE,148]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,148]",0.0
"p_discharge[NASHUA_NH_STORAGE,148]",0.0
"p_discharge[LITTLETON_MA_STORAGE,148]",0.0
"p_discharge[PORTLAND_ME_STORAGE,148]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,148]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,148]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,148]",0.0
"p_discharge[MYSTIC_CT_STORAGE,148]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,148]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,148]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,148]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,148]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,148]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,148]",0.0
"p_discharge[KINGSTON_NY_STORAGE,148]",0.0
"p_discharge[ALBANY_NY_STORAGE,149]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,149]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,149]",0.0
"p_discharge[HARTFORD_CT_STORAGE,149]",0.0
"p_discharge[PROSPECT_CT_STORAGE,149]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,149]",0.0
"p_discharge[ANSONIA_CT_STORAGE,149]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,149]",0.0
"p_discharge[DANBURY_CT_STORAGE,149]",0.0
"p_discharge[GROTON_CT_STORAGE,149]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,149]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,149]",0.0
"p_discharge[GROTON2_CT_STORAGE,149]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,149]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,149]",0.0
"p_discharge[BOSTON_MA_STORAGE,149]",0.0
"p_discharge[WORCESTER_MA_STORAGE,149]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,149]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,149]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,149]",0.0
"p_discharge[BROCKTON_MA_STORAGE,149]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,149]",0.0
"p_discharge[HYANNIS_MA_STORAGE,149]",0.0
"p_discharge[QUINCY_MA_STORAGE,149]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,149]",0.0
"p_discharge[NASHUA_NH_STORAGE,149]",0.0
"p_discharge[LITTLETON_MA_STORAGE,149]",0.0
"p_discharge[PORTLAND_ME_STORAGE,149]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,149]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,149]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,149]",0.0
"p_discharge[MYSTIC_CT_STORAGE,149]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,149]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,149]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,149]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,149]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,149]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,149]",0.0
"p_discharge[KINGSTON_NY_STORAGE,149]",0.0
"p_discharge[ALBANY_NY_STORAGE,150]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,150]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,150]",0.0
"p_discharge[HARTFORD_CT_STORAGE,150]",0.0
"p_discharge[PROSPECT_CT_STORAGE,150]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,150]",0.0
"p_discharge[ANSONIA_CT_STORAGE,150]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,150]",0.0
"p_discharge[DANBURY_CT_STORAGE,150]",0.0
"p_discharge[GROTON_CT_STORAGE,150]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,150]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,150]",0.0
"p_discharge[GROTON2_CT_STORAGE,150]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,150]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,150]",0.0
"p_discharge[BOSTON_MA_STORAGE,150]",0.0
"p_discharge[WORCESTER_MA_STORAGE,150]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,150]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,150]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,150]",0.0
"p_discharge[BROCKTON_MA_STORAGE,150]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,150]",0.0
"p_discharge[HYANNIS_MA_STORAGE,150]",0.0
"p_discharge[QUINCY_MA_STORAGE,150]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,150]",0.0
"p_discharge[NASHUA_NH_STORAGE,150]",0.0
"p_discharge[LITTLETON_MA_STORAGE,150]",0.0
"p_discharge[PORTLAND_ME_STORAGE,150]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,150]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,150]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,150]",0.0
"p_discharge[MYSTIC_CT_STORAGE,150]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,150]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,150]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,150]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,150]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,150]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,150]",0.0
"p_discharge[KINGSTON_NY_STORAGE,150]",0.0
"p_discharge[ALBANY_NY_STORAGE,151]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,151]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,151]",0.0
"p_discharge[HARTFORD_CT_STORAGE,151]",0.0
"p_discharge[PROSPECT_CT_STORAGE,151]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,151]",0.0
"p_discharge[ANSONIA_CT_STORAGE,151]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,151]",0.0
"p_discharge[DANBURY_CT_STORAGE,151]",0.0
"p_discharge[GROTON_CT_STORAGE,151]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,151]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,151]",0.0
"p_discharge[GROTON2_CT_STORAGE,151]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,151]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,151]",0.0
"p_discharge[BOSTON_MA_STORAGE,151]",0.0
"p_discharge[WORCESTER_MA_STORAGE,151]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,151]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,151]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,151]",0.0
"p_discharge[BROCKTON_MA_STORAGE,151]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,151]",0.0
"p_discharge[HYANNIS_MA_STORAGE,151]",0.0
"p_discharge[QUINCY_MA_STORAGE,151]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,151]",0.0
"p_discharge[NASHUA_NH_STORAGE,151]",0.0
"p_discharge[LITTLETON_MA_STORAGE,151]",0.0
"p_discharge[PORTLAND_ME_STORAGE,151]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,151]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,151]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,151]",0.0
"p_discharge[MYSTIC_CT_STORAGE,151]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,151]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,151]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,151]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,151]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,151]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,151]",0.0
"p_discharge[KINGSTON_NY_STORAGE,151]",0.0
"p_discharge[ALBANY_NY_STORAGE,152]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,152]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,152]",0.0
"p_discharge[HARTFORD_CT_STORAGE,152]",0.0
"p_discharge[PROSPECT_CT_STORAGE,152]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,152]",0.0
"p_discharge[ANSONIA_CT_STORAGE,152]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,152]",0.0
"p_discharge[DANBURY_CT_STORAGE,152]",0.0
"p_discharge[GROTON_CT_STORAGE,152]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,152]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,152]",0.0
"p_discharge[GROTON2_CT_STORAGE,152]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,152]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,152]",0.0
"p_discharge[BOSTON_MA_STORAGE,152]",0.0
"p_discharge[WORCESTER_MA_STORAGE,152]",0.0
"p_discharge[BRIMFIELD_MA_STORAGE,152]",0.0
"p_discharge[FALLRIVER_MA_STORAGE,152]",0.0
"p_discharge[FALLRIVER2_MA_STORAGE,152]",0.0
"p_discharge[BROCKTON_MA_STORAGE,152]",0.0
"p_discharge[MIDDLEBOROUGH_MA_STORAGE,152]",0.0
"p_discharge[HYANNIS_MA_STORAGE,152]",0.0
"p_discharge[QUINCY_MA_STORAGE,152]",0.0
"p_discharge[BRATTLEBORO_VT_STORAGE,152]",0.0
"p_discharge[NASHUA_NH_STORAGE,152]",0.0
"p_discharge[LITTLETON_MA_STORAGE,152]",0.0
"p_discharge[PORTLAND_ME_STORAGE,152]",0.0
"p_discharge[AUGUSTA_ME_STORAGE,152]",0.0
"p_discharge[TURNERSFALLS_MA_STORAGE,152]",0.0
"p_discharge[NEWHAVEN2_CT_STORAGE,152]",0.0
"p_discharge[MYSTIC_CT_STORAGE,152]",0.0
"p_discharge[FALLRIVER4_MA_STORAGE,152]",0.0
"p_discharge[FALLRIVER3_MA_STORAGE,152]",0.0
"p_discharge[MIDDLEBOROUGH2_MA_STORAGE,152]",0.0
"p_discharge[HYANNIS2_MA_STORAGE,152]",0.0
"p_discharge[BRATTLEBORO2_VT_STORAGE,152]",0.0
"p_discharge[AUGUSTA2_ME_STORAGE,152]",0.0
"p_discharge[KINGSTON_NY_STORAGE,152]",0.0
"p_discharge[ALBANY_NY_STORAGE,153]",0.0
"p_discharge[GREENFIELD_MA_STORAGE,153]",0.0
"p_discharge[HOLYOKE_MA_STORAGE,153]",0.0
"p_discharge[HARTFORD_CT_STORAGE,153]",0.0
"p_discharge[PROSPECT_CT_STORAGE,153]",0.0
"p_discharge[NEWHAVEN_CT_STORAGE,153]",0.0
"p_discharge[ANSONIA_CT_STORAGE,153]",0.0
"p_discharge[SOUTHBURY_CT_STORAGE,153]",0.0
"p_discharge[DANBURY_CT_STORAGE,153]",0.0
"p_discharge[GROTON_CT_STORAGE,153]",0.0
"p_discharge[NEWLONDON_CT_STORAGE,153]",0.0
"p_discharge[NEWLONDON2_CT_STORAGE,153]",0.0
"p_discharge[GROTON2_CT_STORAGE,153]",0.0
"p_discharge[MARLBOROUGH_CT_STORAGE,153]",0.0
"p_discharge[PROVIDENCE_RI_STORAGE,153]",0.0
