cname,dual
c_bus_injection[1],787.6385581797892
c_bus_injection[1],787.6385581797896
c_bus_injection[1],787.6385581797894
c_bus_injection[1],787.6385581797895
c_bus_injection[1],787.6385581797895
c_bus_injection[1],787.6385581797925
c_bus_injection[1],787.6385581797898
c_bus_injection[1],787.63855817979
c_bus_injection[1],155.5812499999994
c_bus_injection[1],155.58124999999973
c_bus_injection[1],956.604373237753
c_bus_injection[1],155.58125000000052
c_bus_injection[1],275.7347184856634
c_bus_injection[1],713.7942390063096
c_bus_injection[1],787.6385581797908
c_bus_injection[1],787.6385581797911
c_bus_injection[1],787.6385581797907
c_bus_injection[1],787.638558179792
c_bus_injection[1],787.638558179792
c_bus_injection[1],787.6385581797908
c_bus_injection[1],787.6385581797898
c_bus_injection[1],787.6385581797895
c_bus_injection[1],155.58124999999887
c_bus_injection[1],155.58125
c_bus_injection[1],155.58125
c_bus_injection[1],155.58125
c_bus_injection[1],787.6385581797907
c_bus_injection[1],155.58125
c_bus_injection[1],787.6385581797905
c_bus_injection[2],787.638558179794
